***************************** RESULTS *****************************
NODE: 214328887	CLOSENESS-CENTRALITY: 0.276386
NODE: 15666380	CLOSENESS-CENTRALITY: 0.360315
NODE: 365014160	CLOSENESS-CENTRALITY: 0.271340
NODE: 21158690	CLOSENESS-CENTRALITY: 0.332173
NODE: 15271920	CLOSENESS-CENTRALITY: 0.322586
NODE: 16786977	CLOSENESS-CENTRALITY: 0.330757
NODE: 373018050	CLOSENESS-CENTRALITY: 0.305633
NODE: 369586333	CLOSENESS-CENTRALITY: 0.277773
NODE: 96747353	CLOSENESS-CENTRALITY: 0.307663
NODE: 16799897	CLOSENESS-CENTRALITY: 0.330795
NODE: 51162310	CLOSENESS-CENTRALITY: 0.337010
NODE: 18130749	CLOSENESS-CENTRALITY: 0.327162
NODE: 317846921	CLOSENESS-CENTRALITY: 0.296825
NODE: 130897520	CLOSENESS-CENTRALITY: 0.305362
NODE: 363426409	CLOSENESS-CENTRALITY: 0.308332
NODE: 438460947	CLOSENESS-CENTRALITY: 0.270478
NODE: 58714972	CLOSENESS-CENTRALITY: 0.326038
NODE: 16663695	CLOSENESS-CENTRALITY: 0.293168
NODE: 47799910	CLOSENESS-CENTRALITY: 0.316495
NODE: 31808762	CLOSENESS-CENTRALITY: 0.329646
NODE: 14888584	CLOSENESS-CENTRALITY: 0.315976
NODE: 315338495	CLOSENESS-CENTRALITY: 0.301735
NODE: 352226153	CLOSENESS-CENTRALITY: 0.294985
NODE: 300599613	CLOSENESS-CENTRALITY: 0.291239
NODE: 16909832	CLOSENESS-CENTRALITY: 0.321227
NODE: 167744987	CLOSENESS-CENTRALITY: 0.275944
NODE: 362286999	CLOSENESS-CENTRALITY: 0.325955
NODE: 126099878	CLOSENESS-CENTRALITY: 0.301815
NODE: 422066630	CLOSENESS-CENTRALITY: 0.270323
NODE: 191638793	CLOSENESS-CENTRALITY: 0.291353
NODE: 16038438	CLOSENESS-CENTRALITY: 0.317303
NODE: 390811153	CLOSENESS-CENTRALITY: 0.278791
NODE: 794186	CLOSENESS-CENTRALITY: 0.290025
NODE: 394216985	CLOSENESS-CENTRALITY: 0.299743
NODE: 17105214	CLOSENESS-CENTRALITY: 0.345312
NODE: 126042901	CLOSENESS-CENTRALITY: 0.318909
NODE: 7384432	CLOSENESS-CENTRALITY: 0.312677
NODE: 95820486	CLOSENESS-CENTRALITY: 0.264742
NODE: 62050341	CLOSENESS-CENTRALITY: 0.303244
NODE: 15343773	CLOSENESS-CENTRALITY: 0.310345
NODE: 19049747	CLOSENESS-CENTRALITY: 0.324259
NODE: 167010482	CLOSENESS-CENTRALITY: 0.303249
NODE: 60101131	CLOSENESS-CENTRALITY: 0.328684
NODE: 299715714	CLOSENESS-CENTRALITY: 0.288314
NODE: 7079062	CLOSENESS-CENTRALITY: 0.312338
NODE: 88501703	CLOSENESS-CENTRALITY: 0.315087
NODE: 18069427	CLOSENESS-CENTRALITY: 0.314313
NODE: 405323682	CLOSENESS-CENTRALITY: 0.299427
NODE: 404376053	CLOSENESS-CENTRALITY: 0.284190
NODE: 193059216	CLOSENESS-CENTRALITY: 0.280731
NODE: 20747847	CLOSENESS-CENTRALITY: 0.330020
NODE: 7377812	CLOSENESS-CENTRALITY: 0.338169
NODE: 172959279	CLOSENESS-CENTRALITY: 0.327931
NODE: 15439395	CLOSENESS-CENTRALITY: 0.374300
NODE: 14824849	CLOSENESS-CENTRALITY: 0.359617
NODE: 110481357	CLOSENESS-CENTRALITY: 0.284032
NODE: 212018296	CLOSENESS-CENTRALITY: 0.308460
NODE: 15661871	CLOSENESS-CENTRALITY: 0.358393
NODE: 17092862	CLOSENESS-CENTRALITY: 0.307481
NODE: 224809136	CLOSENESS-CENTRALITY: 0.305651
NODE: 223247584	CLOSENESS-CENTRALITY: 0.309099
NODE: 14111650	CLOSENESS-CENTRALITY: 0.328323
NODE: 14589257	CLOSENESS-CENTRALITY: 0.339273
NODE: 310087940	CLOSENESS-CENTRALITY: 0.298853
NODE: 18501326	CLOSENESS-CENTRALITY: 0.317557
NODE: 243058696	CLOSENESS-CENTRALITY: 0.289725
NODE: 18781900	CLOSENESS-CENTRALITY: 0.282937
NODE: 306472866	CLOSENESS-CENTRALITY: 0.312181
NODE: 344334227	CLOSENESS-CENTRALITY: 0.293647
NODE: 7453822	CLOSENESS-CENTRALITY: 0.307767
NODE: 357268791	CLOSENESS-CENTRALITY: 0.291690
NODE: 8207762	CLOSENESS-CENTRALITY: 0.302395
NODE: 308324295	CLOSENESS-CENTRALITY: 0.291439
NODE: 16894839	CLOSENESS-CENTRALITY: 0.314272
NODE: 280725732	CLOSENESS-CENTRALITY: 0.311987
NODE: 26841335	CLOSENESS-CENTRALITY: 0.291302
NODE: 16218063	CLOSENESS-CENTRALITY: 0.280094
NODE: 467658266	CLOSENESS-CENTRALITY: 0.288737
NODE: 8715652	CLOSENESS-CENTRALITY: 0.269706
NODE: 116511302	CLOSENESS-CENTRALITY: 0.285880
NODE: 33087222	CLOSENESS-CENTRALITY: 0.280480
NODE: 40791597	CLOSENESS-CENTRALITY: 0.254380
NODE: 17158189	CLOSENESS-CENTRALITY: 0.320383
NODE: 18445879	CLOSENESS-CENTRALITY: 0.327612
NODE: 19415126	CLOSENESS-CENTRALITY: 0.272018
NODE: 25495625	CLOSENESS-CENTRALITY: 0.296223
NODE: 4893411	CLOSENESS-CENTRALITY: 0.337815
NODE: 7081402	CLOSENESS-CENTRALITY: 0.364580
NODE: 143244854	CLOSENESS-CENTRALITY: 0.339001
NODE: 23691649	CLOSENESS-CENTRALITY: 0.310995
NODE: 337131276	CLOSENESS-CENTRALITY: 0.294278
NODE: 127569781	CLOSENESS-CENTRALITY: 0.333593
NODE: 20661527	CLOSENESS-CENTRALITY: 0.322720
NODE: 14464369	CLOSENESS-CENTRALITY: 0.335828
NODE: 14424667	CLOSENESS-CENTRALITY: 0.338666
NODE: 15643370	CLOSENESS-CENTRALITY: 0.311257
NODE: 22643137	CLOSENESS-CENTRALITY: 0.320610
NODE: 46241448	CLOSENESS-CENTRALITY: 0.345433
NODE: 22857385	CLOSENESS-CENTRALITY: 0.316273
NODE: 16150457	CLOSENESS-CENTRALITY: 0.301909
NODE: 15913	CLOSENESS-CENTRALITY: 0.355073
NODE: 28521141	CLOSENESS-CENTRALITY: 0.345755
NODE: 18602163	CLOSENESS-CENTRALITY: 0.294915
NODE: 43662236	CLOSENESS-CENTRALITY: 0.301851
NODE: 40340464	CLOSENESS-CENTRALITY: 0.297601
NODE: 351671009	CLOSENESS-CENTRALITY: 0.298824
NODE: 10350	CLOSENESS-CENTRALITY: 0.374620
NODE: 24591819	CLOSENESS-CENTRALITY: 0.309526
NODE: 59877557	CLOSENESS-CENTRALITY: 0.306489
NODE: 179278975	CLOSENESS-CENTRALITY: 0.317435
NODE: 15029953	CLOSENESS-CENTRALITY: 0.320069
NODE: 114563370	CLOSENESS-CENTRALITY: 0.312434
NODE: 15575251	CLOSENESS-CENTRALITY: 0.342312
NODE: 123678437	CLOSENESS-CENTRALITY: 0.315463
NODE: 18849313	CLOSENESS-CENTRALITY: 0.327884
NODE: 16908436	CLOSENESS-CENTRALITY: 0.338672
NODE: 18488495	CLOSENESS-CENTRALITY: 0.295421
NODE: 18125335	CLOSENESS-CENTRALITY: 0.333205
NODE: 9199472	CLOSENESS-CENTRALITY: 0.312326
NODE: 14311802	CLOSENESS-CENTRALITY: 0.301990
NODE: 756379	CLOSENESS-CENTRALITY: 0.326319
NODE: 14412605	CLOSENESS-CENTRALITY: 0.301842
NODE: 520027894	CLOSENESS-CENTRALITY: 0.250147
NODE: 15665127	CLOSENESS-CENTRALITY: 0.308213
NODE: 1183041	CLOSENESS-CENTRALITY: 0.378068
NODE: 15758036	CLOSENESS-CENTRALITY: 0.301131
NODE: 19521118	CLOSENESS-CENTRALITY: 0.280975
NODE: 18444530	CLOSENESS-CENTRALITY: 0.314165
NODE: 87759396	CLOSENESS-CENTRALITY: 0.297970
NODE: 28202547	CLOSENESS-CENTRALITY: 0.314051
NODE: 14165096	CLOSENESS-CENTRALITY: 0.307570
NODE: 1065921	CLOSENESS-CENTRALITY: 0.335140
NODE: 20273398	CLOSENESS-CENTRALITY: 0.348442
NODE: 16626187	CLOSENESS-CENTRALITY: 0.320248
NODE: 19489341	CLOSENESS-CENTRALITY: 0.276572
NODE: 6572452	CLOSENESS-CENTRALITY: 0.307139
NODE: 43219574	CLOSENESS-CENTRALITY: 0.259473
NODE: 294430454	CLOSENESS-CENTRALITY: 0.329373
NODE: 6068612	CLOSENESS-CENTRALITY: 0.323453
NODE: 14326003	CLOSENESS-CENTRALITY: 0.246198
NODE: 31067157	CLOSENESS-CENTRALITY: 0.334708
NODE: 769584	CLOSENESS-CENTRALITY: 0.305826
NODE: 33035636	CLOSENESS-CENTRALITY: 0.285407
NODE: 121637129	CLOSENESS-CENTRALITY: 0.306751
NODE: 34455805	CLOSENESS-CENTRALITY: 0.299770
NODE: 468094034	CLOSENESS-CENTRALITY: 0.295844
NODE: 23831909	CLOSENESS-CENTRALITY: 0.289626
NODE: 14303746	CLOSENESS-CENTRALITY: 0.333502
NODE: 21076522	CLOSENESS-CENTRALITY: 0.302538
NODE: 16956955	CLOSENESS-CENTRALITY: 0.335479
NODE: 358553967	CLOSENESS-CENTRALITY: 0.300936
NODE: 274149738	CLOSENESS-CENTRALITY: 0.287657
NODE: 50557241	CLOSENESS-CENTRALITY: 0.323897
NODE: 333709376	CLOSENESS-CENTRALITY: 0.299977
NODE: 66561957	CLOSENESS-CENTRALITY: 0.349184
NODE: 16098603	CLOSENESS-CENTRALITY: 0.353617
NODE: 48370736	CLOSENESS-CENTRALITY: 0.346573
NODE: 187366802	CLOSENESS-CENTRALITY: 0.291778
NODE: 34170312	CLOSENESS-CENTRALITY: 0.290315
NODE: 283306509	CLOSENESS-CENTRALITY: 0.292356
NODE: 5980142	CLOSENESS-CENTRALITY: 0.288783
NODE: 15863699	CLOSENESS-CENTRALITY: 0.260478
NODE: 17759701	CLOSENESS-CENTRALITY: 0.344975
NODE: 14050306	CLOSENESS-CENTRALITY: 0.281582
NODE: 23742474	CLOSENESS-CENTRALITY: 0.277806
NODE: 16536215	CLOSENESS-CENTRALITY: 0.318762
NODE: 18819743	CLOSENESS-CENTRALITY: 0.288499
NODE: 395395198	CLOSENESS-CENTRALITY: 0.278384
NODE: 20015787	CLOSENESS-CENTRALITY: 0.282037
NODE: 681813	CLOSENESS-CENTRALITY: 0.334612
NODE: 56768257	CLOSENESS-CENTRALITY: 0.290656
NODE: 15359658	CLOSENESS-CENTRALITY: 0.274149
NODE: 41262929	CLOSENESS-CENTRALITY: 0.248388
NODE: 520809979	CLOSENESS-CENTRALITY: 0.269536
NODE: 18959811	CLOSENESS-CENTRALITY: 0.256475
NODE: 55656369	CLOSENESS-CENTRALITY: 0.315094
NODE: 125540746	CLOSENESS-CENTRALITY: 0.282893
NODE: 3462421	CLOSENESS-CENTRALITY: 0.314649
NODE: 43275782	CLOSENESS-CENTRALITY: 0.245126
NODE: 18709570	CLOSENESS-CENTRALITY: 0.328775
NODE: 16583999	CLOSENESS-CENTRALITY: 0.293911
NODE: 167552021	CLOSENESS-CENTRALITY: 0.287212
NODE: 22924257	CLOSENESS-CENTRALITY: 0.296678
NODE: 31892440	CLOSENESS-CENTRALITY: 0.255245
NODE: 75193883	CLOSENESS-CENTRALITY: 0.279786
NODE: 14326533	CLOSENESS-CENTRALITY: 0.317174
NODE: 23390284	CLOSENESS-CENTRALITY: 0.310407
NODE: 17865810	CLOSENESS-CENTRALITY: 0.245125
NODE: 332375645	CLOSENESS-CENTRALITY: 0.283551
NODE: 7385102	CLOSENESS-CENTRALITY: 0.264221
NODE: 43115008	CLOSENESS-CENTRALITY: 0.318422
NODE: 254792310	CLOSENESS-CENTRALITY: 0.272225
NODE: 89728799	CLOSENESS-CENTRALITY: 0.261555
NODE: 14144060	CLOSENESS-CENTRALITY: 0.255429
NODE: 101496725	CLOSENESS-CENTRALITY: 0.245126
NODE: 405056781	CLOSENESS-CENTRALITY: 0.288436
NODE: 21308602	CLOSENESS-CENTRALITY: 0.278215
NODE: 17794560	CLOSENESS-CENTRALITY: 0.256038
NODE: 54298095	CLOSENESS-CENTRALITY: 0.284605
NODE: 17983020	CLOSENESS-CENTRALITY: 0.257090
NODE: 74229529	CLOSENESS-CENTRALITY: 0.249413
NODE: 26547954	CLOSENESS-CENTRALITY: 0.281604
NODE: 194889318	CLOSENESS-CENTRALITY: 0.262932
NODE: 118599144	CLOSENESS-CENTRALITY: 0.274220
NODE: 120867457	CLOSENESS-CENTRALITY: 0.245266
NODE: 102434415	CLOSENESS-CENTRALITY: 0.256352
NODE: 16891273	CLOSENESS-CENTRALITY: 0.257944
NODE: 350939079	CLOSENESS-CENTRALITY: 0.274159
NODE: 323405569	CLOSENESS-CENTRALITY: 0.232778
NODE: 109065990	CLOSENESS-CENTRALITY: 0.237016
NODE: 106708586	CLOSENESS-CENTRALITY: 0.272390
NODE: 316797838	CLOSENESS-CENTRALITY: 0.303863
NODE: 374949999	CLOSENESS-CENTRALITY: 0.284945
NODE: 52216611	CLOSENESS-CENTRALITY: 0.284048
NODE: 50453498	CLOSENESS-CENTRALITY: 0.271150
NODE: 20471349	CLOSENESS-CENTRALITY: 0.314867
NODE: 497434530	CLOSENESS-CENTRALITY: 0.295420
NODE: 18825961	CLOSENESS-CENTRALITY: 0.321996
NODE: 308522948	CLOSENESS-CENTRALITY: 0.293477
NODE: 17861062	CLOSENESS-CENTRALITY: 0.286584
NODE: 423662810	CLOSENESS-CENTRALITY: 0.256291
NODE: 433691110	CLOSENESS-CENTRALITY: 0.262672
NODE: 28125177	CLOSENESS-CENTRALITY: 0.313541
NODE: 16589206	CLOSENESS-CENTRALITY: 0.314238
NODE: 64643056	CLOSENESS-CENTRALITY: 0.259861
NODE: 16151999	CLOSENESS-CENTRALITY: 0.283234
NODE: 15838599	CLOSENESS-CENTRALITY: 0.320423
NODE: 515602819	CLOSENESS-CENTRALITY: 0.254772
NODE: 43611927	CLOSENESS-CENTRALITY: 0.272302
NODE: 55949049	CLOSENESS-CENTRALITY: 0.276241
NODE: 294198566	CLOSENESS-CENTRALITY: 0.317740
NODE: 290656947	CLOSENESS-CENTRALITY: 0.321077
NODE: 324546502	CLOSENESS-CENTRALITY: 0.298490
NODE: 285727668	CLOSENESS-CENTRALITY: 0.287930
NODE: 225235528	CLOSENESS-CENTRALITY: 0.305296
NODE: 10671602	CLOSENESS-CENTRALITY: 0.364255
NODE: 514550692	CLOSENESS-CENTRALITY: 0.276284
NODE: 156176094	CLOSENESS-CENTRALITY: 0.285927
NODE: 342943472	CLOSENESS-CENTRALITY: 0.306274
NODE: 203279955	CLOSENESS-CENTRALITY: 0.317346
NODE: 198591276	CLOSENESS-CENTRALITY: 0.290113
NODE: 19311729	CLOSENESS-CENTRALITY: 0.294441
NODE: 24542441	CLOSENESS-CENTRALITY: 0.306270
NODE: 382368139	CLOSENESS-CENTRALITY: 0.257342
NODE: 27855118	CLOSENESS-CENTRALITY: 0.327659
NODE: 100174502	CLOSENESS-CENTRALITY: 0.312608
NODE: 275081385	CLOSENESS-CENTRALITY: 0.245165
NODE: 279390084	CLOSENESS-CENTRALITY: 0.315059
NODE: 378862802	CLOSENESS-CENTRALITY: 0.256296
NODE: 254054375	CLOSENESS-CENTRALITY: 0.237403
NODE: 378546078	CLOSENESS-CENTRALITY: 0.257282
NODE: 211235703	CLOSENESS-CENTRALITY: 0.237403
NODE: 258568696	CLOSENESS-CENTRALITY: 0.309529
NODE: 340329096	CLOSENESS-CENTRALITY: 0.247863
NODE: 338517106	CLOSENESS-CENTRALITY: 0.286614
NODE: 57333800	CLOSENESS-CENTRALITY: 0.281909
NODE: 18511475	CLOSENESS-CENTRALITY: 0.300930
NODE: 299413847	CLOSENESS-CENTRALITY: 0.251435
NODE: 24044209	CLOSENESS-CENTRALITY: 0.260139
NODE: 270931952	CLOSENESS-CENTRALITY: 0.247862
NODE: 246456451	CLOSENESS-CENTRALITY: 0.275499
NODE: 188809568	CLOSENESS-CENTRALITY: 0.283901
NODE: 290769740	CLOSENESS-CENTRALITY: 0.248095
NODE: 273504184	CLOSENESS-CENTRALITY: 0.242960
NODE: 5490392	CLOSENESS-CENTRALITY: 0.306141
NODE: 215719802	CLOSENESS-CENTRALITY: 0.248035
NODE: 28482819	CLOSENESS-CENTRALITY: 0.322595
NODE: 224424715	CLOSENESS-CENTRALITY: 0.245753
NODE: 264991283	CLOSENESS-CENTRALITY: 0.235793
NODE: 260426661	CLOSENESS-CENTRALITY: 0.292595
NODE: 76966145	CLOSENESS-CENTRALITY: 0.266403
NODE: 7846	CLOSENESS-CENTRALITY: 0.379788
NODE: 11487372	CLOSENESS-CENTRALITY: 0.276590
NODE: 93904918	CLOSENESS-CENTRALITY: 0.244554
NODE: 322603418	CLOSENESS-CENTRALITY: 0.250775
NODE: 216299334	CLOSENESS-CENTRALITY: 0.312080
NODE: 526921548	CLOSENESS-CENTRALITY: 0.252162
NODE: 382111375	CLOSENESS-CENTRALITY: 0.232370
NODE: 288452305	CLOSENESS-CENTRALITY: 0.335263
NODE: 502167306	CLOSENESS-CENTRALITY: 0.235618
NODE: 79004401	CLOSENESS-CENTRALITY: 0.272224
NODE: 11926442	CLOSENESS-CENTRALITY: 0.263885
NODE: 17006157	CLOSENESS-CENTRALITY: 0.299612
NODE: 35831704	CLOSENESS-CENTRALITY: 0.315119
NODE: 254163476	CLOSENESS-CENTRALITY: 0.235518
NODE: 52205516	CLOSENESS-CENTRALITY: 0.273407
NODE: 324544865	CLOSENESS-CENTRALITY: 0.294900
NODE: 338844588	CLOSENESS-CENTRALITY: 0.232370
NODE: 363925204	CLOSENESS-CENTRALITY: 0.247519
NODE: 116770718	CLOSENESS-CENTRALITY: 0.232370
NODE: 48415669	CLOSENESS-CENTRALITY: 0.232370
NODE: 58120486	CLOSENESS-CENTRALITY: 0.268099
NODE: 126139466	CLOSENESS-CENTRALITY: 0.252590
NODE: 47041310	CLOSENESS-CENTRALITY: 0.240540
NODE: 309633527	CLOSENESS-CENTRALITY: 0.256488
NODE: 16677622	CLOSENESS-CENTRALITY: 0.290886
NODE: 11214332	CLOSENESS-CENTRALITY: 0.268248
NODE: 306128912	CLOSENESS-CENTRALITY: 0.269303
NODE: 24129206	CLOSENESS-CENTRALITY: 0.308900
NODE: 334735103	CLOSENESS-CENTRALITY: 0.265950
NODE: 16009851	CLOSENESS-CENTRALITY: 0.285277
NODE: 194347664	CLOSENESS-CENTRALITY: 0.279357
NODE: 39234189	CLOSENESS-CENTRALITY: 0.280036
NODE: 21507738	CLOSENESS-CENTRALITY: 0.271453
NODE: 19653925	CLOSENESS-CENTRALITY: 0.293458
NODE: 19802879	CLOSENESS-CENTRALITY: 0.326739
NODE: 36584174	CLOSENESS-CENTRALITY: 0.295619
NODE: 42950930	CLOSENESS-CENTRALITY: 0.294217
NODE: 19658826	CLOSENESS-CENTRALITY: 0.333340
NODE: 9852542	CLOSENESS-CENTRALITY: 0.276491
NODE: 23739721	CLOSENESS-CENTRALITY: 0.284248
NODE: 42979224	CLOSENESS-CENTRALITY: 0.291575
NODE: 36045367	CLOSENESS-CENTRALITY: 0.277195
NODE: 14693823	CLOSENESS-CENTRALITY: 0.305246
NODE: 14912435	CLOSENESS-CENTRALITY: 0.272379
NODE: 17248121	CLOSENESS-CENTRALITY: 0.286344
NODE: 12321512	CLOSENESS-CENTRALITY: 0.282505
NODE: 65360193	CLOSENESS-CENTRALITY: 0.280114
NODE: 92306628	CLOSENESS-CENTRALITY: 0.292304
NODE: 19766517	CLOSENESS-CENTRALITY: 0.285079
NODE: 15862891	CLOSENESS-CENTRALITY: 0.307043
NODE: 21436960	CLOSENESS-CENTRALITY: 0.310319
NODE: 86070159	CLOSENESS-CENTRALITY: 0.283831
NODE: 384761809	CLOSENESS-CENTRALITY: 0.261847
NODE: 69248730	CLOSENESS-CENTRALITY: 0.272311
NODE: 82853372	CLOSENESS-CENTRALITY: 0.279586
NODE: 138725262	CLOSENESS-CENTRALITY: 0.278104
NODE: 25066853	CLOSENESS-CENTRALITY: 0.282538
NODE: 8295072	CLOSENESS-CENTRALITY: 0.288581
NODE: 20427778	CLOSENESS-CENTRALITY: 0.270510
NODE: 5402612	CLOSENESS-CENTRALITY: 0.327084
NODE: 15165493	CLOSENESS-CENTRALITY: 0.327569
NODE: 15102849	CLOSENESS-CENTRALITY: 0.310349
NODE: 8963722	CLOSENESS-CENTRALITY: 0.307808
NODE: 106061616	CLOSENESS-CENTRALITY: 0.285652
NODE: 126302054	CLOSENESS-CENTRALITY: 0.270249
NODE: 231796277	CLOSENESS-CENTRALITY: 0.238547
NODE: 13176312	CLOSENESS-CENTRALITY: 0.293612
NODE: 560452336	CLOSENESS-CENTRALITY: 0.261345
NODE: 2811851	CLOSENESS-CENTRALITY: 0.273003
NODE: 15144542	CLOSENESS-CENTRALITY: 0.280364
NODE: 16876667	CLOSENESS-CENTRALITY: 0.285073
NODE: 621573	CLOSENESS-CENTRALITY: 0.283244
NODE: 72841362	CLOSENESS-CENTRALITY: 0.247334
NODE: 106786180	CLOSENESS-CENTRALITY: 0.239119
NODE: 22139698	CLOSENESS-CENTRALITY: 0.276579
NODE: 91373517	CLOSENESS-CENTRALITY: 0.283629
NODE: 21410687	CLOSENESS-CENTRALITY: 0.272192
NODE: 70160230	CLOSENESS-CENTRALITY: 0.260702
NODE: 17217640	CLOSENESS-CENTRALITY: 0.283429
NODE: 14936377	CLOSENESS-CENTRALITY: 0.277199
NODE: 8255122	CLOSENESS-CENTRALITY: 0.273467
NODE: 24244836	CLOSENESS-CENTRALITY: 0.276777
NODE: 7429892	CLOSENESS-CENTRALITY: 0.325474
NODE: 45957677	CLOSENESS-CENTRALITY: 0.256504
NODE: 104585489	CLOSENESS-CENTRALITY: 0.276076
NODE: 93714983	CLOSENESS-CENTRALITY: 0.292172
NODE: 15234407	CLOSENESS-CENTRALITY: 0.312199
NODE: 104989762	CLOSENESS-CENTRALITY: 0.275122
NODE: 17384099	CLOSENESS-CENTRALITY: 0.290164
NODE: 15431856	CLOSENESS-CENTRALITY: 0.287941
NODE: 15820660	CLOSENESS-CENTRALITY: 0.289521
NODE: 18720204	CLOSENESS-CENTRALITY: 0.286808
NODE: 1435461	CLOSENESS-CENTRALITY: 0.299930
NODE: 344776030	CLOSENESS-CENTRALITY: 0.278781
NODE: 216366465	CLOSENESS-CENTRALITY: 0.278362
NODE: 158283753	CLOSENESS-CENTRALITY: 0.254027
NODE: 266464616	CLOSENESS-CENTRALITY: 0.289390
NODE: 12040102	CLOSENESS-CENTRALITY: 0.265371
NODE: 15292446	CLOSENESS-CENTRALITY: 0.288678
NODE: 11348282	CLOSENESS-CENTRALITY: 0.341490
NODE: 90746337	CLOSENESS-CENTRALITY: 0.268853
NODE: 14091091	CLOSENESS-CENTRALITY: 0.299845
NODE: 117017147	CLOSENESS-CENTRALITY: 0.267475
NODE: 244082406	CLOSENESS-CENTRALITY: 0.272873
NODE: 15473958	CLOSENESS-CENTRALITY: 0.327232
NODE: 423745970	CLOSENESS-CENTRALITY: 0.244987
NODE: 21179815	CLOSENESS-CENTRALITY: 0.251576
NODE: 518403776	CLOSENESS-CENTRALITY: 0.273322
NODE: 256889809	CLOSENESS-CENTRALITY: 0.271260
NODE: 8623332	CLOSENESS-CENTRALITY: 0.262451
NODE: 31401966	CLOSENESS-CENTRALITY: 0.266071
NODE: 14807898	CLOSENESS-CENTRALITY: 0.315290
NODE: 14647570	CLOSENESS-CENTRALITY: 0.326034
NODE: 274663230	CLOSENESS-CENTRALITY: 0.254332
NODE: 208442526	CLOSENESS-CENTRALITY: 0.265939
NODE: 205195655	CLOSENESS-CENTRALITY: 0.282872
NODE: 474423064	CLOSENESS-CENTRALITY: 0.256378
NODE: 6408382	CLOSENESS-CENTRALITY: 0.283246
NODE: 19816089	CLOSENESS-CENTRALITY: 0.261393
NODE: 277375017	CLOSENESS-CENTRALITY: 0.268964
NODE: 16363491	CLOSENESS-CENTRALITY: 0.282905
NODE: 51274038	CLOSENESS-CENTRALITY: 0.260065
NODE: 42380766	CLOSENESS-CENTRALITY: 0.264750
NODE: 277889424	CLOSENESS-CENTRALITY: 0.240338
NODE: 99851285	CLOSENESS-CENTRALITY: 0.263574
NODE: 15110431	CLOSENESS-CENTRALITY: 0.291029
NODE: 4620451	CLOSENESS-CENTRALITY: 0.332878
NODE: 131663151	CLOSENESS-CENTRALITY: 0.277807
NODE: 19384258	CLOSENESS-CENTRALITY: 0.279706
NODE: 137320881	CLOSENESS-CENTRALITY: 0.282266
NODE: 403339965	CLOSENESS-CENTRALITY: 0.264149
NODE: 19725644	CLOSENESS-CENTRALITY: 0.349618
NODE: 21808052	CLOSENESS-CENTRALITY: 0.287077
NODE: 174784400	CLOSENESS-CENTRALITY: 0.279932
NODE: 523340129	CLOSENESS-CENTRALITY: 0.239005
NODE: 222178782	CLOSENESS-CENTRALITY: 0.275115
NODE: 277510682	CLOSENESS-CENTRALITY: 0.252908
NODE: 71502330	CLOSENESS-CENTRALITY: 0.263319
NODE: 437806648	CLOSENESS-CENTRALITY: 0.266997
NODE: 234343491	CLOSENESS-CENTRALITY: 0.227032
NODE: 225096128	CLOSENESS-CENTRALITY: 0.245345
NODE: 18700629	CLOSENESS-CENTRALITY: 0.265809
NODE: 20950208	CLOSENESS-CENTRALITY: 0.316748
NODE: 132249368	CLOSENESS-CENTRALITY: 0.295816
NODE: 16265412	CLOSENESS-CENTRALITY: 0.322397
NODE: 41494136	CLOSENESS-CENTRALITY: 0.290494
NODE: 17176990	CLOSENESS-CENTRALITY: 0.292591
NODE: 114115460	CLOSENESS-CENTRALITY: 0.314225
NODE: 14743923	CLOSENESS-CENTRALITY: 0.296338
NODE: 268479669	CLOSENESS-CENTRALITY: 0.305707
NODE: 2260771	CLOSENESS-CENTRALITY: 0.316388
NODE: 16264063	CLOSENESS-CENTRALITY: 0.292506
NODE: 22169313	CLOSENESS-CENTRALITY: 0.290042
NODE: 28889701	CLOSENESS-CENTRALITY: 0.298236
NODE: 20567578	CLOSENESS-CENTRALITY: 0.315806
NODE: 14239780	CLOSENESS-CENTRALITY: 0.294588
NODE: 15775181	CLOSENESS-CENTRALITY: 0.306177
NODE: 14456842	CLOSENESS-CENTRALITY: 0.304136
NODE: 207936757	CLOSENESS-CENTRALITY: 0.301850
NODE: 7668432	CLOSENESS-CENTRALITY: 0.271042
NODE: 61336370	CLOSENESS-CENTRALITY: 0.295995
NODE: 3359851	CLOSENESS-CENTRALITY: 0.403882
NODE: 243370113	CLOSENESS-CENTRALITY: 0.293284
NODE: 142001754	CLOSENESS-CENTRALITY: 0.299636
NODE: 175624200	CLOSENESS-CENTRALITY: 0.318914
NODE: 29206754	CLOSENESS-CENTRALITY: 0.247304
NODE: 19136295	CLOSENESS-CENTRALITY: 0.300977
NODE: 347466350	CLOSENESS-CENTRALITY: 0.291353
NODE: 7098022	CLOSENESS-CENTRALITY: 0.307941
NODE: 25071725	CLOSENESS-CENTRALITY: 0.288860
NODE: 256286568	CLOSENESS-CENTRALITY: 0.258917
NODE: 54319516	CLOSENESS-CENTRALITY: 0.290128
NODE: 26553971	CLOSENESS-CENTRALITY: 0.234118
NODE: 208221645	CLOSENESS-CENTRALITY: 0.234117
NODE: 4219131	CLOSENESS-CENTRALITY: 0.294799
NODE: 16507381	CLOSENESS-CENTRALITY: 0.290582
NODE: 20621747	CLOSENESS-CENTRALITY: 0.288670
NODE: 18742444	CLOSENESS-CENTRALITY: 0.327485
NODE: 263352652	CLOSENESS-CENTRALITY: 0.277262
NODE: 189234283	CLOSENESS-CENTRALITY: 0.294020
